id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
99,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 33 years old. I am a man. I am very interested in politics.",1,0,,,
0,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 52 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
1,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 59 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
2,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 32 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
3,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
4,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
5,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 38 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
6,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
7,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
8,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
9,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 78 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
10,"Racially, I am white. I attend church. I am 49 years old. I am a woman.",1,1,0.8892175785647054,0.724253926822936,1.0
11,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a woman. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
12,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
13,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
14,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 73 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
15,"Racially, I am white. I attend church. I am 45 years old. I am a man.",1,1,0.8892175785647054,0.724253926822936,1.0
16,I do not attend church. I am 26 years old. I am a woman.,1,1,0.8892175785647054,0.724253926822936,1.0
17,"Racially, I am white. I attend church. I am 21 years old. I am a woman.",1,1,0.8892175785647054,0.724253926822936,1.0
18,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
19,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 28 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
20,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 73 years old. I am a woman. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
21,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
22,"Racially, I am white. I do not attend church. I am 40 years old. I am a man.",1,1,0.8892175785647054,0.724253926822936,1.0
23,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
24,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
25,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
26,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 70 years old. I am a woman. I am not very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
27,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a woman. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
28,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 37 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
29,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 19 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
30,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am not at all interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
31,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
32,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
33,"Racially, I am native American. I do not attend church. I am a man.",1,1,0.8892175785647054,0.724253926822936,1.0
34,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 56 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
35,"Racially, I am asian. I never discuss politics with my family or friends. I attend church. I am 59 years old. I am a woman. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
36,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a man. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
37,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am a woman.",0,1,0.8892175785647054,0.724253926822936,1.0
38,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 46 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
39,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
40,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
41,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 55 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
42,"Racially, I am white. I attend church. I am 62 years old. I am a woman.",1,1,0.8892175785647054,0.724253926822936,1.0
43,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 45 years old. I am a woman. I am very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
44,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
45,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 64 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
46,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
47,"Racially, I am white. I attend church. I am 50 years old. I am a man.",1,1,0.8892175785647054,0.724253926822936,1.0
48,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 35 years old. I am a man. I am not very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
49,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a man. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
50,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 67 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
51,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
52,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 24 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
53,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a man. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
54,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 78 years old. I am a woman. I am very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
55,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
56,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 49 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
57,I like to discuss politics with my family and friends. I do not attend church. I am 41 years old. I am a man. I am very interested in politics.,1,1,0.8892175785647054,0.724253926822936,1.0
58,I like to discuss politics with my family and friends. I do not attend church. I am 42 years old. I am a man. I am very interested in politics.,1,1,0.8892175785647054,0.724253926822936,1.0
59,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
60,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
61,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
62,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 29 years old. I am a woman. I am not very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
63,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 50 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
64,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 22 years old. I am a woman. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
65,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 36 years old. I am a man. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
66,"Racially, I am hispanic. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
67,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 67 years old. I am a man. I am not at all interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
68,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
69,I like to discuss politics with my family and friends. I attend church. I am 31 years old. I am a woman. I am somewhat interested in politics.,1,1,0.8892175785647054,0.724253926822936,1.0
70,I like to discuss politics with my family and friends. I attend church. I am 34 years old. I am a woman. I am somewhat interested in politics.,1,1,0.8892175785647054,0.724253926822936,1.0
71,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
72,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 74 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
73,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 76 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
74,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
75,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
76,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 70 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
77,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 23 years old. I am a woman. I am not very interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
78,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 31 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
79,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
80,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
81,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a woman. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
82,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 49 years old. I am a woman. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
83,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 61 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
84,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 35 years old. I am a man. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
85,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
86,I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am very interested in politics.,1,1,0.8892175785647054,0.724253926822936,1.0
87,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 75 years old. I am a woman. I am somewhat interested in politics.",0,1,0.8892175785647054,0.724253926822936,1.0
88,"Racially, I am white. I do not attend church. I am 24 years old. I am a man.",1,1,0.8892175785647054,0.724253926822936,1.0
89,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
90,"Racially, I am white. I attend church. I am 67 years old. I am a woman.",1,1,0.8892175785647054,0.724253926822936,1.0
91,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
92,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
93,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 32 years old. I am a man. I am very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
94,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
95,"Racially, I am asian. I never discuss politics with my family or friends. I attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
96,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 60 years old. I am a man. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
97,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a woman. I am somewhat interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
98,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 39 years old. I am a woman. I am not very interested in politics.",1,1,0.8892175785647054,0.724253926822936,1.0
